날짜,노드,대여,야간대여,시전체대여,시전체야간
2025-06-10,단지_KTG중앙연구원,5,2,24521,3635
2025-06-10,단지_LG생활건강,5,0,24521,3635
2025-06-10,단지_연구단지네거리,18,2,24521,3635
2025-06-10,단지_연구단지운동장,29,1,24521,3635
2025-06-10,단지_한화솔루션,8,0,24521,3635
2025-06-10,대조_충남대,559,65,24521,3635
2025-06-11,etri,8,0,25493,4015
2025-06-11,ibs,35,5,25493,4015
2025-06-11,kier,12,1,25493,4015
2025-06-11,kiom,2,0,25493,4015
2025-06-11,kribb,26,5,25493,4015
2025-06-11,krict,9,0,25493,4015
2025-06-11,단지_KTG중앙연구원,6,2,25493,4015
2025-06-11,단지_LG생활건강,7,0,25493,4015
2025-06-11,단지_연구단지네거리,8,2,25493,4015
2025-06-11,단지_연구단지운동장,26,3,25493,4015
2025-06-11,단지_한화솔루션,11,0,25493,4015
2025-06-11,대조_충남대,578,48,25493,4015
2025-06-12,etri,8,0,26145,4256
2025-06-12,ibs,27,1,26145,4256
2025-06-12,kier,7,0,26145,4256
2025-06-12,kiom,1,0,26145,4256
2025-06-12,kribb,38,2,26145,4256
2025-06-12,krict,10,0,26145,4256
2025-06-12,단지_KTG중앙연구원,8,0,26145,4256
2025-06-12,단지_LG생활건강,4,0,26145,4256
2025-06-12,단지_연구단지네거리,19,4,26145,4256
2025-06-12,단지_연구단지운동장,28,6,26145,4256
2025-06-12,단지_한화솔루션,2,0,26145,4256
2025-06-12,대조_충남대,566,61,26145,4256
2025-06-13,etri,2,0,11130,135
2025-06-13,ibs,8,0,11130,135
2025-06-13,kier,5,0,11130,135
2025-06-13,kribb,12,1,11130,135
2025-06-13,krict,3,0,11130,135
2025-06-13,단지_KTG중앙연구원,3,0,11130,135
2025-06-13,단지_LG생활건강,1,0,11130,135
2025-06-13,단지_연구단지네거리,8,1,11130,135
2025-06-13,단지_연구단지운동장,10,0,11130,135
2025-06-13,단지_한화솔루션,2,0,11130,135
2025-06-13,대조_충남대,237,0,11130,135
2025-06-14,etri,3,1,18936,3811
2025-06-14,ibs,22,3,18936,3811
2025-06-14,kier,6,0,18936,3811
2025-06-14,kribb,22,4,18936,3811
2025-06-14,krict,7,2,18936,3811
2025-06-14,단지_KTG중앙연구원,3,0,18936,3811
2025-06-14,단지_연구단지네거리,16,8,18936,3811
2025-06-14,단지_연구단지운동장,20,2,18936,3811
2025-06-14,단지_한화솔루션,14,3,18936,3811
2025-06-14,대조_충남대,339,44,18936,3811
2025-06-15,etri,6,0,14805,420
2025-06-15,ibs,18,2,14805,420
2025-06-15,kier,9,0,14805,420
2025-06-15,kiom,4,0,14805,420
2025-06-15,kribb,16,0,14805,420
2025-06-15,krict,4,0,14805,420
2025-06-15,단지_KTG중앙연구원,1,0,14805,420
2025-06-15,단지_연구단지네거리,10,0,14805,420
2025-06-15,단지_연구단지운동장,20,0,14805,420
2025-06-15,단지_한화솔루션,2,0,14805,420
2025-06-15,대조_충남대,280,3,14805,420
2025-06-16,etri,5,0,18676,3497
2025-06-16,ibs,21,3,18676,3497
2025-06-16,kier,19,1,18676,3497
2025-06-16,kiom,7,0,18676,3497
2025-06-16,kribb,13,1,18676,3497
2025-06-16,krict,10,0,18676,3497
2025-06-16,단지_KTG중앙연구원,7,1,18676,3497
2025-06-16,단지_LG생활건강,3,0,18676,3497
2025-06-16,단지_연구단지네거리,11,1,18676,3497
2025-06-16,단지_연구단지운동장,26,4,18676,3497
2025-06-16,단지_한화솔루션,5,1,18676,3497
2025-06-16,대조_충남대,334,48,18676,3497
2025-06-17,etri,4,0,23475,3600
2025-06-17,ibs,32,2,23475,3600
2025-06-17,kier,11,0,23475,3600
2025-06-17,kiom,6,0,23475,3600
2025-06-17,kribb,26,2,23475,3600
2025-06-17,krict,10,1,23475,3600
2025-06-17,단지_KTG중앙연구원,8,1,23475,3600
2025-06-17,단지_LG생활건강,3,0,23475,3600
2025-06-17,단지_연구단지네거리,15,3,23475,3600
2025-06-17,단지_연구단지운동장,29,3,23475,3600
2025-06-17,단지_한화솔루션,12,2,23475,3600
2025-06-17,대조_충남대,485,56,23475,3600
2025-06-18,etri,12,0,24316,3992
2025-06-18,ibs,30,1,24316,3992
2025-06-18,kier,16,2,24316,3992
2025-06-18,kiom,4,0,24316,3992
2025-06-18,kribb,36,0,24316,3992
2025-06-18,krict,7,0,24316,3992
2025-06-18,단지_KTG중앙연구원,4,2,24316,3992
2025-06-18,단지_LG생활건강,6,0,24316,3992
2025-06-18,단지_연구단지네거리,13,1,24316,3992
2025-06-18,단지_연구단지운동장,38,11,24316,3992
2025-06-18,단지_한화솔루션,5,0,24316,3992
2025-06-18,대조_충남대,438,54,24316,3992
2025-06-19,etri,12,0,24097,3676
2025-06-19,ibs,30,3,24097,3676
2025-06-19,kier,9,3,24097,3676
2025-06-19,kiom,2,0,24097,3676
2025-06-19,kribb,39,6,24097,3676
2025-06-19,krict,8,0,24097,3676
2025-06-19,단지_KTG중앙연구원,7,0,24097,3676
2025-06-19,단지_LG생활건강,6,0,24097,3676
2025-06-19,단지_연구단지네거리,14,3,24097,3676
2025-06-19,단지_연구단지운동장,30,3,24097,3676
2025-06-19,단지_한화솔루션,4,0,24097,3676
2025-06-19,대조_충남대,400,49,24097,3676
2025-06-20,ibs,3,0,5681,173
2025-06-20,kribb,6,0,5681,173
2025-06-20,단지_LG생활건강,1,0,5681,173
2025-06-20,단지_연구단지네거리,3,0,5681,173
2025-06-20,단지_연구단지운동장,8,0,5681,173
2025-06-20,대조_충남대,65,1,5681,173
2025-06-21,kier,1,0,1753,588
2025-06-21,kribb,1,0,1753,588
2025-06-21,단지_연구단지네거리,3,1,1753,588
2025-06-21,단지_연구단지운동장,2,0,1753,588
2025-06-21,단지_한화솔루션,2,0,1753,588
2025-06-21,대조_충남대,21,12,1753,588
2025-06-22,etri,4,0,21093,3417
2025-06-22,ibs,24,10,21093,3417
2025-06-22,kier,13,0,21093,3417
2025-06-22,kribb,28,6,21093,3417
2025-06-22,krict,3,1,21093,3417
2025-06-22,단지_KTG중앙연구원,2,0,21093,3417
2025-06-22,단지_LG생활건강,3,0,21093,3417
2025-06-22,단지_연구단지네거리,27,1,21093,3417
2025-06-22,단지_연구단지운동장,19,5,21093,3417
2025-06-22,단지_한화솔루션,1,0,21093,3417
2025-06-22,대조_충남대,336,74,21093,3417
2025-06-23,etri,7,0,24088,3951
2025-06-23,ibs,22,2,24088,3951
2025-06-23,kier,12,0,24088,3951
2025-06-23,kiom,1,0,24088,3951
2025-06-23,kribb,35,0,24088,3951
2025-06-23,krict,10,0,24088,3951
2025-06-23,단지_KTG중앙연구원,3,0,24088,3951
2025-06-23,단지_LG생활건강,3,0,24088,3951
2025-06-23,단지_연구단지네거리,16,2,24088,3951
2025-06-23,단지_연구단지운동장,31,5,24088,3951
2025-06-23,단지_한화솔루션,7,1,24088,3951
2025-06-23,대조_충남대,411,50,24088,3951
2025-06-24,etri,5,0,16970,3198
2025-06-24,ibs,11,4,16970,3198
2025-06-24,kier,12,4,16970,3198
2025-06-24,kribb,27,6,16970,3198
2025-06-24,krict,8,1,16970,3198
2025-06-24,단지_KTG중앙연구원,6,1,16970,3198
2025-06-24,단지_LG생활건강,3,0,16970,3198
2025-06-24,단지_연구단지네거리,17,2,16970,3198
2025-06-24,단지_연구단지운동장,13,1,16970,3198
2025-06-24,단지_한화솔루션,2,1,16970,3198
2025-06-24,대조_충남대,315,44,16970,3198
2025-06-25,etri,7,0,19239,3275
2025-06-25,ibs,37,1,19239,3275
2025-06-25,kier,13,0,19239,3275
2025-06-25,kiom,4,0,19239,3275
2025-06-25,kribb,28,2,19239,3275
2025-06-25,krict,4,0,19239,3275
2025-06-25,단지_KTG중앙연구원,11,1,19239,3275
2025-06-25,단지_LG생활건강,3,0,19239,3275
2025-06-25,단지_연구단지네거리,24,3,19239,3275
2025-06-25,단지_연구단지운동장,28,2,19239,3275
2025-06-25,단지_한화솔루션,1,0,19239,3275
2025-06-25,대조_충남대,274,41,19239,3275
2025-06-26,etri,2,0,23530,3778
2025-06-26,ibs,23,2,23530,3778
2025-06-26,kier,15,0,23530,3778
2025-06-26,kiom,8,0,23530,3778
2025-06-26,kribb,34,4,23530,3778
2025-06-26,krict,6,0,23530,3778
2025-06-26,단지_KTG중앙연구원,5,0,23530,3778
2025-06-26,단지_LG생활건강,1,0,23530,3778
2025-06-26,단지_연구단지네거리,28,4,23530,3778
2025-06-26,단지_연구단지운동장,30,4,23530,3778
2025-06-26,단지_한화솔루션,3,1,23530,3778
2025-06-26,대조_충남대,390,33,23530,3778
2025-06-27,etri,4,0,25775,4180
2025-06-27,ibs,22,5,25775,4180
2025-06-27,kier,12,1,25775,4180
2025-06-27,kribb,24,2,25775,4180
2025-06-27,krict,11,1,25775,4180
2025-06-27,단지_KTG중앙연구원,6,0,25775,4180
2025-06-27,단지_LG생활건강,3,0,25775,4180
2025-06-27,단지_연구단지네거리,20,2,25775,4180
2025-06-27,단지_연구단지운동장,20,1,25775,4180
2025-06-27,단지_한화솔루션,5,2,25775,4180
2025-06-27,대조_충남대,377,38,25775,4180
2025-06-28,ibs,10,4,21233,3554
2025-06-28,kier,5,0,21233,3554
2025-06-28,kribb,17,5,21233,3554
2025-06-28,krict,4,0,21233,3554
2025-06-28,단지_KTG중앙연구원,4,0,21233,3554
2025-06-28,단지_연구단지네거리,14,2,21233,3554
2025-06-28,단지_연구단지운동장,27,5,21233,3554
2025-06-28,대조_충남대,282,45,21233,3554
2025-06-29,etri,1,0,18525,3139
2025-06-29,ibs,21,7,18525,3139
2025-06-29,kier,4,0,18525,3139
2025-06-29,kribb,29,9,18525,3139
2025-06-29,krict,5,2,18525,3139
2025-06-29,단지_KTG중앙연구원,5,0,18525,3139
2025-06-29,단지_LG생활건강,2,0,18525,3139
2025-06-29,단지_연구단지네거리,15,4,18525,3139
2025-06-29,단지_연구단지운동장,21,2,18525,3139
2025-06-29,단지_한화솔루션,1,0,18525,3139
2025-06-29,대조_충남대,292,50,18525,3139
2025-06-30,etri,6,0,21469,3455
2025-06-30,ibs,20,2,21469,3455
2025-06-30,kier,7,0,21469,3455
2025-06-30,kribb,19,2,21469,3455
2025-06-30,krict,10,0,21469,3455
2025-06-30,단지_KTG중앙연구원,3,0,21469,3455
2025-06-30,단지_LG생활건강,2,0,21469,3455
2025-06-30,단지_연구단지네거리,17,5,21469,3455
2025-06-30,단지_연구단지운동장,26,6,21469,3455
2025-06-30,단지_한화솔루션,2,0,21469,3455
2025-06-30,대조_충남대,418,43,21469,3455
2025-07-01,etri,14,0,22058,3518
2025-07-01,ibs,25,2,22058,3518
2025-07-01,kier,11,1,22058,3518
2025-07-01,kiom,2,0,22058,3518
2025-07-01,kribb,22,2,22058,3518
2025-07-01,krict,17,2,22058,3518
2025-07-01,단지_KTG중앙연구원,5,0,22058,3518
2025-07-01,단지_LG생활건강,8,1,22058,3518
2025-07-01,단지_연구단지네거리,21,8,22058,3518
2025-07-01,단지_연구단지운동장,25,1,22058,3518
2025-07-01,단지_한화솔루션,4,2,22058,3518
2025-07-01,대조_충남대,383,37,22058,3518
2025-07-02,etri,5,0,22128,3553
2025-07-02,ibs,28,2,22128,3553
2025-07-02,kier,9,1,22128,3553
2025-07-02,kiom,2,0,22128,3553
2025-07-02,kribb,38,6,22128,3553
2025-07-02,krict,23,0,22128,3553
2025-07-02,단지_KTG중앙연구원,4,0,22128,3553
2025-07-02,단지_LG생활건강,3,0,22128,3553
2025-07-02,단지_연구단지네거리,19,7,22128,3553
2025-07-02,단지_연구단지운동장,19,5,22128,3553
2025-07-02,단지_한화솔루션,8,0,22128,3553
2025-07-02,대조_충남대,387,35,22128,3553
2025-07-03,etri,14,0,22724,3788
2025-07-03,ibs,30,3,22724,3788
2025-07-03,kier,14,0,22724,3788
2025-07-03,kribb,32,2,22724,3788
2025-07-03,krict,15,0,22724,3788
2025-07-03,단지_KTG중앙연구원,5,2,22724,3788
2025-07-03,단지_LG생활건강,10,0,22724,3788
2025-07-03,단지_연구단지네거리,12,1,22724,3788
2025-07-03,단지_연구단지운동장,41,0,22724,3788
2025-07-03,단지_한화솔루션,7,0,22724,3788
2025-07-03,대조_충남대,436,46,22724,3788
2025-07-04,etri,8,0,25112,4115
2025-07-04,ibs,19,1,25112,4115
2025-07-04,kier,10,0,25112,4115
2025-07-04,kribb,31,3,25112,4115
2025-07-04,krict,14,0,25112,4115
2025-07-04,단지_KTG중앙연구원,6,0,25112,4115
2025-07-04,단지_LG생활건강,9,0,25112,4115
2025-07-04,단지_연구단지네거리,13,2,25112,4115
2025-07-04,단지_연구단지운동장,43,2,25112,4115
2025-07-04,단지_한화솔루션,2,0,25112,4115
2025-07-04,대조_충남대,459,56,25112,4115
2025-07-05,etri,3,0,20563,3784
2025-07-05,ibs,13,2,20563,3784
2025-07-05,kier,4,1,20563,3784
2025-07-05,kribb,15,2,20563,3784
2025-07-05,krict,6,3,20563,3784
2025-07-05,단지_LG생활건강,1,0,20563,3784
2025-07-05,단지_연구단지네거리,16,4,20563,3784
2025-07-05,단지_연구단지운동장,34,10,20563,3784
2025-07-05,단지_한화솔루션,4,0,20563,3784
2025-07-05,대조_충남대,307,53,20563,3784
2025-07-06,etri,1,0,18462,3017
2025-07-06,ibs,21,7,18462,3017
2025-07-06,kier,7,0,18462,3017
2025-07-06,kiom,1,0,18462,3017
2025-07-06,kribb,15,2,18462,3017
2025-07-06,krict,7,2,18462,3017
2025-07-06,단지_KTG중앙연구원,4,0,18462,3017
2025-07-06,단지_LG생활건강,6,0,18462,3017
2025-07-06,단지_연구단지네거리,17,5,18462,3017
2025-07-06,단지_연구단지운동장,21,4,18462,3017
2025-07-06,단지_한화솔루션,4,0,18462,3017
2025-07-06,대조_충남대,279,62,18462,3017
2025-07-07,etri,7,0,20847,3404
2025-07-07,ibs,39,3,20847,3404
2025-07-07,kier,8,2,20847,3404
2025-07-07,kiom,2,0,20847,3404
2025-07-07,kribb,26,3,20847,3404
2025-07-07,krict,13,1,20847,3404
2025-07-07,단지_KTG중앙연구원,3,0,20847,3404
2025-07-07,단지_LG생활건강,3,0,20847,3404
2025-07-07,단지_연구단지네거리,14,0,20847,3404
2025-07-07,단지_연구단지운동장,29,6,20847,3404
2025-07-07,단지_한화솔루션,5,2,20847,3404
2025-07-07,대조_충남대,427,54,20847,3404
2025-07-08,etri,4,0,20847,3604
2025-07-08,ibs,27,3,20847,3604
2025-07-08,kier,10,0,20847,3604
2025-07-08,kiom,1,0,20847,3604
2025-07-08,kribb,33,9,20847,3604
2025-07-08,krict,11,0,20847,3604
2025-07-08,단지_KTG중앙연구원,11,1,20847,3604
2025-07-08,단지_LG생활건강,4,0,20847,3604
2025-07-08,단지_연구단지네거리,10,3,20847,3604
2025-07-08,단지_연구단지운동장,26,3,20847,3604
2025-07-08,대조_충남대,405,51,20847,3604
2025-07-09,etri,8,0,21338,3796
2025-07-09,ibs,26,7,21338,3796
2025-07-09,kier,10,0,21338,3796
2025-07-09,kiom,4,0,21338,3796
2025-07-09,kribb,41,0,21338,3796
2025-07-09,krict,13,1,21338,3796
2025-07-09,단지_KTG중앙연구원,2,0,21338,3796
2025-07-09,단지_LG생활건강,3,0,21338,3796
2025-07-09,단지_연구단지네거리,12,1,21338,3796
2025-07-09,단지_연구단지운동장,38,10,21338,3796
2025-07-09,단지_한화솔루션,8,0,21338,3796
2025-07-09,대조_충남대,390,55,21338,3796
2025-07-10,etri,5,0,21925,3919
2025-07-10,ibs,27,1,21925,3919
2025-07-10,kier,18,1,21925,3919
2025-07-10,kiom,3,0,21925,3919
2025-07-10,kribb,35,5,21925,3919
2025-07-10,krict,14,2,21925,3919
2025-07-10,단지_KTG중앙연구원,7,0,21925,3919
2025-07-10,단지_LG생활건강,2,0,21925,3919
2025-07-10,단지_연구단지네거리,26,4,21925,3919
2025-07-10,단지_연구단지운동장,35,10,21925,3919
2025-07-10,단지_한화솔루션,3,0,21925,3919
2025-07-10,대조_충남대,372,68,21925,3919
2025-07-11,etri,7,0,23539,4231
2025-07-11,ibs,27,6,23539,4231
2025-07-11,kier,15,1,23539,4231
2025-07-11,kiom,3,0,23539,4231
2025-07-11,kribb,35,2,23539,4231
2025-07-11,krict,6,0,23539,4231
2025-07-11,단지_KTG중앙연구원,3,1,23539,4231
2025-07-11,단지_LG생활건강,4,0,23539,4231
2025-07-11,단지_연구단지네거리,16,3,23539,4231
2025-07-11,단지_연구단지운동장,29,6,23539,4231
2025-07-11,단지_한화솔루션,6,2,23539,4231
2025-07-11,대조_충남대,443,60,23539,4231
2025-07-12,etri,3,1,20943,4068
2025-07-12,ibs,21,4,20943,4068
2025-07-12,kier,14,2,20943,4068
2025-07-12,kribb,24,3,20943,4068
2025-07-12,krict,1,0,20943,4068
2025-07-12,단지_KTG중앙연구원,4,2,20943,4068
2025-07-12,단지_LG생활건강,1,0,20943,4068
2025-07-12,단지_연구단지네거리,9,1,20943,4068
2025-07-12,단지_연구단지운동장,28,4,20943,4068
2025-07-12,단지_한화솔루션,7,0,20943,4068
2025-07-12,대조_충남대,307,52,20943,4068
2025-07-13,etri,1,0,9757,882
2025-07-13,ibs,4,2,9757,882
2025-07-13,kier,1,0,9757,882
2025-07-13,kiom,2,0,9757,882
2025-07-13,kribb,12,3,9757,882
2025-07-13,krict,3,0,9757,882
2025-07-13,단지_KTG중앙연구원,3,1,9757,882
2025-07-13,단지_연구단지네거리,10,0,9757,882
2025-07-13,단지_연구단지운동장,17,1,9757,882
2025-07-13,단지_한화솔루션,2,0,9757,882
2025-07-13,대조_충남대,139,11,9757,882
2025-07-14,etri,6,0,15752,2702
2025-07-14,ibs,21,1,15752,2702
2025-07-14,kier,12,3,15752,2702
2025-07-14,kiom,1,0,15752,2702
2025-07-14,kribb,32,2,15752,2702
2025-07-14,krict,6,0,15752,2702
2025-07-14,단지_KTG중앙연구원,3,0,15752,2702
2025-07-14,단지_LG생활건강,6,0,15752,2702
2025-07-14,단지_연구단지네거리,10,3,15752,2702
2025-07-14,단지_연구단지운동장,13,2,15752,2702
2025-07-14,단지_한화솔루션,5,0,15752,2702
2025-07-14,대조_충남대,298,32,15752,2702
2025-07-15,etri,12,0,18774,3586
2025-07-15,ibs,19,1,18774,3586
2025-07-15,kier,13,4,18774,3586
2025-07-15,kiom,1,0,18774,3586
2025-07-15,kribb,32,1,18774,3586
2025-07-15,krict,8,2,18774,3586
2025-07-15,단지_KTG중앙연구원,5,1,18774,3586
2025-07-15,단지_LG생활건강,3,0,18774,3586
2025-07-15,단지_연구단지네거리,11,3,18774,3586
2025-07-15,단지_연구단지운동장,35,9,18774,3586
2025-07-15,단지_한화솔루션,4,0,18774,3586
2025-07-15,대조_충남대,317,48,18774,3586
2025-07-16,etri,4,0,6606,304
2025-07-16,ibs,3,1,6606,304
2025-07-16,kier,1,0,6606,304
2025-07-16,kribb,6,0,6606,304
2025-07-16,krict,3,0,6606,304
2025-07-16,단지_KTG중앙연구원,1,0,6606,304
2025-07-16,단지_LG생활건강,2,0,6606,304
2025-07-16,단지_연구단지네거리,4,1,6606,304
2025-07-16,단지_연구단지운동장,10,0,6606,304
2025-07-16,단지_한화솔루션,2,0,6606,304
2025-07-16,대조_충남대,100,11,6606,304
2025-07-17,ibs,2,0,2306,254
2025-07-17,kier,2,0,2306,254
2025-07-17,kribb,3,0,2306,254
2025-07-17,단지_LG생활건강,1,0,2306,254
2025-07-17,단지_연구단지네거리,2,0,2306,254
2025-07-17,단지_연구단지운동장,4,0,2306,254
2025-07-17,대조_충남대,35,5,2306,254
2025-07-18,etri,11,0,14520,2482
2025-07-18,ibs,29,5,14520,2482
2025-07-18,kier,9,1,14520,2482
2025-07-18,kiom,4,0,14520,2482
2025-07-18,kribb,40,2,14520,2482
2025-07-18,krict,10,0,14520,2482
2025-07-18,단지_KTG중앙연구원,7,0,14520,2482
2025-07-18,단지_LG생활건강,4,0,14520,2482
2025-07-18,단지_연구단지네거리,10,0,14520,2482
2025-07-18,단지_연구단지운동장,20,2,14520,2482
2025-07-18,대조_충남대,230,29,14520,2482
2025-07-19,etri,1,0,9433,1719
2025-07-19,ibs,9,1,9433,1719
2025-07-19,kier,5,0,9433,1719
2025-07-19,kribb,10,0,9433,1719
2025-07-19,krict,3,0,9433,1719
2025-07-19,단지_KTG중앙연구원,1,0,9433,1719
2025-07-19,단지_연구단지네거리,11,2,9433,1719
2025-07-19,단지_연구단지운동장,10,0,9433,1719
2025-07-19,대조_충남대,117,26,9433,1719
2025-07-20,etri,5,0,18390,3072
2025-07-20,ibs,15,3,18390,3072
2025-07-20,kier,5,2,18390,3072
2025-07-20,kiom,2,0,18390,3072
2025-07-20,kribb,24,5,18390,3072
2025-07-20,krict,8,2,18390,3072
2025-07-20,단지_KTG중앙연구원,5,0,18390,3072
2025-07-20,단지_LG생활건강,4,1,18390,3072
2025-07-20,단지_연구단지네거리,12,3,18390,3072
2025-07-20,단지_연구단지운동장,36,10,18390,3072
2025-07-20,단지_한화솔루션,2,1,18390,3072
2025-07-20,대조_충남대,241,40,18390,3072
2025-07-21,etri,11,1,21356,3638
2025-07-21,ibs,39,4,21356,3638
2025-07-21,kier,20,2,21356,3638
2025-07-21,kiom,1,0,21356,3638
2025-07-21,kribb,59,7,21356,3638
2025-07-21,krict,13,0,21356,3638
2025-07-21,단지_KTG중앙연구원,8,1,21356,3638
2025-07-21,단지_LG생활건강,6,0,21356,3638
2025-07-21,단지_연구단지네거리,15,2,21356,3638
2025-07-21,단지_연구단지운동장,33,6,21356,3638
2025-07-21,단지_한화솔루션,2,0,21356,3638
2025-07-21,대조_충남대,356,50,21356,3638
2025-07-22,etri,2,0,19322,2497
2025-07-22,ibs,35,5,19322,2497
2025-07-22,kier,17,1,19322,2497
2025-07-22,kiom,4,0,19322,2497
2025-07-22,kribb,55,6,19322,2497
2025-07-22,krict,19,0,19322,2497
2025-07-22,단지_KTG중앙연구원,5,0,19322,2497
2025-07-22,단지_LG생활건강,5,0,19322,2497
2025-07-22,단지_연구단지네거리,11,1,19322,2497
2025-07-22,단지_연구단지운동장,62,0,19322,2497
2025-07-22,단지_한화솔루션,3,0,19322,2497
2025-07-22,대조_충남대,382,27,19322,2497
2025-07-23,etri,4,0,21377,3579
2025-07-23,ibs,29,2,21377,3579
2025-07-23,kier,13,1,21377,3579
2025-07-23,kiom,4,0,21377,3579
2025-07-23,kribb,35,0,21377,3579
2025-07-23,krict,13,1,21377,3579
2025-07-23,단지_KTG중앙연구원,5,0,21377,3579
2025-07-23,단지_LG생활건강,6,0,21377,3579
2025-07-23,단지_연구단지네거리,9,4,21377,3579
2025-07-23,단지_연구단지운동장,28,2,21377,3579
2025-07-23,단지_한화솔루션,2,1,21377,3579
2025-07-23,대조_충남대,414,75,21377,3579
2025-07-24,etri,7,0,20857,3428
2025-07-24,ibs,21,2,20857,3428
2025-07-24,kier,10,0,20857,3428
2025-07-24,kiom,5,0,20857,3428
2025-07-24,kribb,42,4,20857,3428
2025-07-24,krict,16,0,20857,3428
2025-07-24,단지_KTG중앙연구원,5,0,20857,3428
2025-07-24,단지_LG생활건강,5,0,20857,3428
2025-07-24,단지_연구단지네거리,22,3,20857,3428
2025-07-24,단지_연구단지운동장,26,1,20857,3428
2025-07-24,단지_한화솔루션,3,0,20857,3428
2025-07-24,대조_충남대,408,57,20857,3428
2025-07-25,etri,5,0,21068,3675
2025-07-25,ibs,19,2,21068,3675
2025-07-25,kier,6,0,21068,3675
2025-07-25,kiom,3,0,21068,3675
2025-07-25,kribb,32,2,21068,3675
2025-07-25,krict,12,0,21068,3675
2025-07-25,단지_KTG중앙연구원,2,0,21068,3675
2025-07-25,단지_LG생활건강,8,0,21068,3675
2025-07-25,단지_연구단지네거리,12,2,21068,3675
2025-07-25,단지_연구단지운동장,26,2,21068,3675
2025-07-25,단지_한화솔루션,1,0,21068,3675
2025-07-25,대조_충남대,399,44,21068,3675
2025-07-26,etri,2,0,16947,3164
2025-07-26,ibs,13,2,16947,3164
2025-07-26,kier,1,1,16947,3164
2025-07-26,kribb,20,3,16947,3164
2025-07-26,krict,2,0,16947,3164
2025-07-26,단지_KTG중앙연구원,5,1,16947,3164
2025-07-26,단지_연구단지네거리,11,3,16947,3164
2025-07-26,단지_연구단지운동장,27,8,16947,3164
2025-07-26,단지_한화솔루션,2,0,16947,3164
2025-07-26,대조_충남대,265,51,16947,3164
2025-07-27,ibs,8,2,15122,2841
2025-07-27,kier,8,0,15122,2841
2025-07-27,kribb,11,0,15122,2841
2025-07-27,krict,5,2,15122,2841
2025-07-27,단지_KTG중앙연구원,7,1,15122,2841
2025-07-27,단지_LG생활건강,3,0,15122,2841
2025-07-27,단지_연구단지네거리,14,3,15122,2841
2025-07-27,단지_연구단지운동장,34,6,15122,2841
2025-07-27,단지_한화솔루션,2,0,15122,2841
2025-07-27,대조_충남대,241,44,15122,2841
2025-07-28,etri,2,0,19212,3388
2025-07-28,ibs,31,2,19212,3388
2025-07-28,kier,15,0,19212,3388
2025-07-28,kiom,1,0,19212,3388
2025-07-28,kribb,37,2,19212,3388
2025-07-28,krict,17,0,19212,3388
2025-07-28,단지_KTG중앙연구원,9,1,19212,3388
2025-07-28,단지_LG생활건강,7,0,19212,3388
2025-07-28,단지_연구단지네거리,8,2,19212,3388
2025-07-28,단지_연구단지운동장,32,3,19212,3388
2025-07-28,단지_한화솔루션,6,0,19212,3388
2025-07-28,대조_충남대,322,45,19212,3388
2025-07-29,etri,5,0,19536,3620
2025-07-29,ibs,24,6,19536,3620
2025-07-29,kier,10,1,19536,3620
2025-07-29,kiom,2,0,19536,3620
2025-07-29,kribb,31,1,19536,3620
2025-07-29,krict,9,0,19536,3620
2025-07-29,단지_KTG중앙연구원,11,0,19536,3620
2025-07-29,단지_LG생활건강,4,0,19536,3620
2025-07-29,단지_연구단지네거리,13,6,19536,3620
2025-07-29,단지_연구단지운동장,35,4,19536,3620
2025-07-29,단지_한화솔루션,2,0,19536,3620
2025-07-29,대조_충남대,339,60,19536,3620
2025-07-30,etri,4,1,20210,3495
2025-07-30,ibs,23,4,20210,3495
2025-07-30,kier,9,1,20210,3495
2025-07-30,kiom,3,0,20210,3495
2025-07-30,kribb,31,5,20210,3495
2025-07-30,krict,12,0,20210,3495
2025-07-30,단지_KTG중앙연구원,3,1,20210,3495
2025-07-30,단지_LG생활건강,5,0,20210,3495
2025-07-30,단지_연구단지네거리,15,2,20210,3495
2025-07-30,단지_연구단지운동장,29,5,20210,3495
2025-07-30,단지_한화솔루션,1,0,20210,3495
2025-07-30,대조_충남대,373,53,20210,3495
2025-07-31,etri,5,1,20316,3655
2025-07-31,ibs,27,4,20316,3655
2025-07-31,kier,9,2,20316,3655
2025-07-31,kribb,28,0,20316,3655
2025-07-31,krict,11,1,20316,3655
2025-07-31,단지_KTG중앙연구원,6,3,20316,3655
2025-07-31,단지_LG생활건강,6,0,20316,3655
2025-07-31,단지_연구단지네거리,17,3,20316,3655
2025-07-31,단지_연구단지운동장,29,3,20316,3655
2025-07-31,단지_한화솔루션,1,0,20316,3655
2025-07-31,대조_충남대,399,45,20316,3655
2025-08-01,etri,7,1,20124,3571
2025-08-01,ibs,33,6,20124,3571
2025-08-01,kier,5,1,20124,3571
2025-08-01,kiom,3,0,20124,3571
2025-08-01,kribb,30,4,20124,3571
2025-08-01,krict,10,0,20124,3571
2025-08-01,단지_KTG중앙연구원,9,0,20124,3571
2025-08-01,단지_LG생활건강,4,0,20124,3571
2025-08-01,단지_연구단지네거리,15,6,20124,3571
2025-08-01,단지_연구단지운동장,29,4,20124,3571
2025-08-01,단지_한화솔루션,1,0,20124,3571
2025-08-01,대조_충남대,354,42,20124,3571
2025-08-02,etri,1,0,17542,3132
